date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:30:14	26369/26369	U-----	200	untouched ('')	image/gif	etag:%226701-3a55b0d4eb180%22	https://www.httrack.com/hts2/snap2.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/hts2/snap2.gif	(from https://www.httrack.com/page/20/en/index.html)
14:30:14	15829/15829	U-----	200	untouched ('')	image/gif	etag:%223dd5-3a55b0d6d3600%22	https://www.httrack.com/hts2/snap4.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/hts2/snap4.gif	(from https://www.httrack.com/page/20/en/index.html)
14:30:14	21945/21945	U-----	200	untouched ('')	image/gif	etag:%2255b9-3a55b0d7c7840%22	https://www.httrack.com/hts2/snap5.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/hts2/snap5.gif	(from https://www.httrack.com/page/20/en/index.html)
14:30:14	12680/12680	U-----	200	untouched ('')	image/gif	etag:%223188-3a55b0d5df3c0%22	https://www.httrack.com/hts2/snap3.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/hts2/snap3.gif	(from https://www.httrack.com/page/20/en/index.html)
14:30:14	37990/37990	U-----	200	untouched ('')	image/gif	etag:%229466-3a55b0daa3f00%22	https://www.httrack.com/hts2/snap6.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/hts2/snap6.gif	(from https://www.httrack.com/page/20/en/index.html)
14:30:15	14993/14993	U-----	200	untouched ('')	image/gif	etag:%223a91-3a55b0db98140%22	https://www.httrack.com/hts2/snap7.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/hts2/snap7.gif	(from https://www.httrack.com/page/20/en/index.html)
14:30:15	148/148	U-----	200	untouched ('')	image/gif	etag:%2294-3e9564c23b600%22	https://www.httrack.com/icons/blank.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/icons/blank.gif	(from https://www.httrack.com/src/)
14:30:15	37206/37206	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2002%20Jan%202023%2020:30:15%20GMT	https://www.httrack.com/src/?C=N;O=D	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/indexc052.html	(from https://www.httrack.com/src/)
14:30:15	37206/37206	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2002%20Jan%202023%2020:30:15%20GMT	https://www.httrack.com/src/?C=M;O=A	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/indexf8a0.html	(from https://www.httrack.com/src/)
14:30:15	37206/37206	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2002%20Jan%202023%2020:30:15%20GMT	https://www.httrack.com/src/?C=S;O=A	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/indexbfec.html	(from https://www.httrack.com/src/)
14:30:16	37206/37206	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2002%20Jan%202023%2020:30:16%20GMT	https://www.httrack.com/src/?C=D;O=A	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/index30b5.html	(from https://www.httrack.com/src/)
14:30:16	216/216	U-----	200	untouched ('')	image/gif	etag:%22d8-3e9564c23b600%22	https://www.httrack.com/icons/back.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/icons/back.gif	(from https://www.httrack.com/src/)
14:30:16	245/245	U-----	200	untouched ('')	image/gif	etag:%22f5-3e9564c23b600%22	https://www.httrack.com/icons/unknown.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/icons/unknown.gif	(from https://www.httrack.com/src/)
14:30:16	3257/3257	U-----	200	untouched ('OK')	text/html	etag:%22cb9-5113fc8524540%22	https://www.httrack.com/src/Makefile.am	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/Makefile.html	(from https://www.httrack.com/src/)
14:30:17	91545/91545	U-----	200	untouched ('OK')	text/html	etag:%2216599-5114035dfecc0%22	https://www.httrack.com/src/Makefile.in	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/Makefile-2.html	(from https://www.httrack.com/src/)
14:30:17	229/229	U-----	200	untouched ('')	image/gif	etag:%22e5-3e9564c23b600%22	https://www.httrack.com/icons/text.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/icons/text.gif	(from https://www.httrack.com/src/)
14:30:17	53114/53114	U-----	200	untouched ('')	text/x-csrc	etag:%22cf7a-5113cdca40540%22	https://www.httrack.com/src/coucal.c	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/coucal.c	(from https://www.httrack.com/src/)
14:30:18	93402/93402	U--M-Z	200	updated ('OK')	text/html	etag:%2216cda-5113cdca40540-gzip%22	https://www.httrack.com/src/coucal.c.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/coucal.c.html	(from https://www.httrack.com/src/)
14:30:18	97233/97233	U--M-Z	200	updated ('OK')	text/html	etag:%2217bd1-5113ff9327a40-gzip%22	https://www.httrack.com/src/hts-indextmpl.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/hts-indextmpl.h.html	(from https://www.httrack.com/src/)
14:30:18	18635/18635	U-----	200	untouched ('')	text/x-chdr	etag:%2248cb-5113cdca40540%22	https://www.httrack.com/src/coucal.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/coucal.h	(from https://www.httrack.com/src/)
14:30:18	29749/29749	U--M-Z	200	updated ('OK')	text/html	etag:%227435-5113cdca40540-gzip%22	https://www.httrack.com/src/coucal.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/coucal.h.html	(from https://www.httrack.com/src/)
14:30:18	52432/52432	U-----	200	untouched ('')	text/x-chdr	etag:%22ccd0-5113ff9327a40%22	https://www.httrack.com/src/hts-indextmpl.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/hts-indextmpl.h	(from https://www.httrack.com/src/)
14:30:18	20308/20308	U-----	200	untouched ('')	text/x-csrc	etag:%224f54-5113ff9327a40%22	https://www.httrack.com/src/htsalias.c	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsalias.c	(from https://www.httrack.com/src/)
14:30:18	61047/61047	U--M-Z	200	updated ('OK')	text/html	etag:%22ee77-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsalias.c.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsalias.c.html	(from https://www.httrack.com/src/)
14:30:22	4722/4722	U-----	200	untouched ('')	text/x-chdr	etag:%221272-5113ff9327a40%22	https://www.httrack.com/src/htsarrays.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsarrays.h	(from https://www.httrack.com/src/)
14:30:22	2174/2174	U-----	200	untouched ('')	text/x-chdr	etag:%2287e-5113ff9327a40%22	https://www.httrack.com/src/htsalias.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsalias.h	(from https://www.httrack.com/src/)
14:30:22	5156/5156	U--M-Z	200	updated ('OK')	text/html	etag:%221424-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsalias.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsalias.h.html	(from https://www.httrack.com/src/)
14:30:22	7836/7836	U--M-Z	200	updated ('OK')	text/html	etag:%221e9c-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsarrays.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsarrays.h.html	(from https://www.httrack.com/src/)
14:30:24	276840/276840	U--M-Z	200	updated ('OK')	text/html	etag:%2243968-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsback.c.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsback.c.html	(from https://www.httrack.com/src/)
14:30:26	162765/162765	U-----	200	untouched ('')	text/x-csrc	etag:%2227bcd-5113ff9327a40%22	https://www.httrack.com/src/htsback.c	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsback.c	(from https://www.httrack.com/src/)
14:30:26	5914/5914	U-----	200	untouched ('')	text/x-chdr	etag:%22171a-5113ff9327a40%22	https://www.httrack.com/src/htsback.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsback.h	(from https://www.httrack.com/src/)
14:30:26	14805/14805	U--M-Z	200	updated ('OK')	text/html	etag:%2239d5-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsback.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsback.h.html	(from https://www.httrack.com/src/)
14:30:26	3039/3039	U-----	200	untouched ('')	text/x-chdr	etag:%22bdf-5113ff9327a40%22	https://www.httrack.com/src/htsbase.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsbase.h	(from https://www.httrack.com/src/)
14:30:27	1970/1970	U-----	200	untouched ('')	text/x-sh	etag:%227b2-5113cdca40540%22	https://www.httrack.com/src/htsbasiccharsets.sh	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsbasiccharsets.sh	(from https://www.httrack.com/src/)
14:30:27	7899/7899	U--M-Z	200	updated ('OK')	text/html	etag:%221edb-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsbase.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsbase.h.html	(from https://www.httrack.com/src/)
14:30:27	4751/4751	U-----	200	untouched ('')	text/x-chdr	etag:%22128f-5113ff9327a40%22	https://www.httrack.com/src/htsbasenet.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsbasenet.h	(from https://www.httrack.com/src/)
14:30:27	7983/7983	U--M-Z	200	updated ('OK')	text/html	etag:%221f2f-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsbasenet.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsbasenet.h.html	(from https://www.httrack.com/src/)
14:30:30	3051/3051	U-----	200	untouched ('')	text/x-chdr	etag:%22beb-5113ff9327a40%22	https://www.httrack.com/src/htsbauth.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsbauth.h	(from https://www.httrack.com/src/)
14:30:30	13982/13982	U-----	200	untouched ('')	text/x-csrc	etag:%22369e-5113ff9327a40%22	https://www.httrack.com/src/htsbauth.c	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsbauth.c	(from https://www.httrack.com/src/)
14:30:31	29367/29367	U--M-Z	200	updated ('OK')	text/html	etag:%2272b7-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsbauth.c.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsbauth.c.html	(from https://www.httrack.com/src/)
14:30:31	7811/7811	U--M-Z	200	updated ('OK')	text/html	etag:%221e83-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsbauth.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htsbauth.h.html	(from https://www.httrack.com/src/)
14:30:32	142274/142274	U--M-Z	200	updated ('OK')	text/html	etag:%2222bc2-5113ff9327a40-gzip%22	https://www.httrack.com/src/htscache.c.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscache.c.html	(from https://www.httrack.com/src/)
14:30:34	81673/81673	U-----	200	untouched ('')	text/x-csrc	etag:%2213f09-5113ff9327a40%22	https://www.httrack.com/src/htscache.c	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscache.c	(from https://www.httrack.com/src/)
14:30:35	3786/3786	U-----	200	untouched ('')	text/x-chdr	etag:%22eca-5113ff9327a40%22	https://www.httrack.com/src/htscache.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscache.h	(from https://www.httrack.com/src/)
14:30:35	9478/9478	U--M-Z	200	updated ('OK')	text/html	etag:%222506-5113ff9327a40-gzip%22	https://www.httrack.com/src/htscache.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscache.h.html	(from https://www.httrack.com/src/)
14:30:35	7467/7467	U-----	200	untouched ('')	text/x-csrc	etag:%221d2b-5113ff9327a40%22	https://www.httrack.com/src/htscatchurl.c	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscatchurl.c	(from https://www.httrack.com/src/)
14:30:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Jan%202023%2020:30:35%20GMT	https://www.paypal.com/images/x-click-but02.gif	C:/My%20Web%20Sites/CV%20ANTONIO/www.paypal.com/images/x-click-but02.fb.delayed	(from https://www.httrack.com/page/8/en/index.html)
14:30:35	14873/14873	U--M-Z	200	updated ('OK')	text/html	etag:%223a19-5113ff9327a40-gzip%22	https://www.httrack.com/src/htscatchurl.c.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscatchurl.c.html	(from https://www.httrack.com/src/)
14:30:37	77981/77981	U--M-Z	200	updated ('OK')	text/html	etag:%221309d-5113ff9327a40-gzip%22	https://www.httrack.com/src/htscharset.c.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscharset.c.html	(from https://www.httrack.com/src/)
14:30:39	2296/2296	U-----	200	untouched ('')	text/x-chdr	etag:%228f8-5113ff9327a40%22	https://www.httrack.com/src/htscatchurl.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscatchurl.h	(from https://www.httrack.com/src/)
14:30:39	4707/4707	U--M-Z	200	updated ('OK')	text/html	etag:%221263-5113ff9327a40-gzip%22	https://www.httrack.com/src/htscatchurl.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscatchurl.h.html	(from https://www.httrack.com/src/)
14:30:39	36193/36193	U-----	200	untouched ('')	text/x-csrc	etag:%228d61-5113ff9327a40%22	https://www.httrack.com/src/htscharset.c	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscharset.c	(from https://www.httrack.com/src/)
14:30:40	5448/5448	U-----	200	untouched ('')	text/x-chdr	etag:%221548-5113ff9327a40%22	https://www.httrack.com/src/htscharset.h	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscharset.h	(from https://www.httrack.com/src/)
14:30:41	118597/118597	U--M-Z	200	updated ('OK')	text/html	etag:%221cf45-5113cdca40540-gzip%22	https://www.httrack.com/src/htscodepages.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscodepages.h.html	(from https://www.httrack.com/src/)
14:30:43	11417/11417	U--M-Z	200	updated ('OK')	text/html	etag:%222c99-5113ff9327a40-gzip%22	https://www.httrack.com/src/htscharset.h.html	C:/My%20Web%20Sites/CV%20ANTONIO/www.httrack.com/src/htscharset.h.html	(from https://www.httrack.com/src/)
